,F1_sum_vector_magnitude,F2_orientation_angle,F3_std_magnitude,Situation,window_start_index
17472,42.48,1.72,20.16,Not Fall,1747400
17473,80.22,1.72,50.76,Not Fall,1747500
17474,202.63,1.64,104.19,Not Fall,1747600
17475,448.58,1.61,182.15,Not Fall,1747700
17476,591.73,1.51,256.72,Not Fall,1747800
17477,595.87,1.45,618.55,Not Fall,1747900
17478,552.08,1.58,165.25,Not Fall,1748000
17479,304.39,1.85,231.31,Not Fall,1748100
17480,98.57,1.59,110.77,Not Fall,1748200
17481,69.14,1.44,41.19,Not Fall,1748300
17482,51.55,1.74,37.0,Not Fall,1748400
17483,62.89,1.91,54.88,Not Fall,1748500
17484,89.29,2.05,70.09,Not Fall,1748600
17485,113.57,2.21,88.54,Not Fall,1748700
17486,690.06,2.05,1026.77,Not Fall,1748800
17487,824.34,1.62,1061.92,Not Fall,1748900
17488,243.12,1.55,282.58,Not Fall,1749000
17489,179.37,1.66,193.14,Not Fall,1749100
17490,751.99,1.65,795.92,Not Fall,1749200
17491,896.85,1.68,1050.84,Not Fall,1749300
17492,310.3,1.44,437.2,Not Fall,1749400
17493,54.01,1.14,52.44,Not Fall,1749500
17494,65.81,1.39,38.21,Not Fall,1749600
17495,64.86,1.55,36.56,Not Fall,1749700
17496,64.22,1.85,47.55,Not Fall,1749800
17497,126.55,1.96,94.05,Not Fall,1749900
17498,137.67,1.55,133.99,Not Fall,1750000
17499,116.59,1.42,131.51,Not Fall,1750100
17500,130.95,1.93,139.19,Not Fall,1750200
17501,126.06,1.58,127.11,Not Fall,1750300
17502,96.43,1.12,75.35,Not Fall,1750400
17503,67.41,1.86,48.37,Not Fall,1750500
17504,70.08,2.22,52.22,Not Fall,1750600
17505,60.49,1.99,50.58,Not Fall,1750700
17506,47.09,2.03,26.28,Not Fall,1750800
17507,49.5,2.1,17.13,Not Fall,1750900
17508,51.6,1.89,12.22,Not Fall,1751000
17509,51.98,1.89,10.97,Not Fall,1751100
17510,49.09,1.88,11.59,Not Fall,1751200
17511,49.56,1.88,12.11,Not Fall,1751300
17512,133.84,1.9,206.19,Not Fall,1751400
17513,880.59,1.82,1324.25,Not Fall,1751500
17514,996.84,1.72,1382.48,Not Fall,1751600
17515,256.07,1.64,474.4,Not Fall,1751700
17516,57.76,1.72,55.78,Not Fall,1751800
17517,50.81,1.84,13.53,Not Fall,1751900
17518,55.86,1.89,27.9,Not Fall,1752000
17519,444.48,1.82,580.9,Not Fall,1752100
17520,934.44,1.63,1068.28,Not Fall,1752200
17521,613.54,1.59,824.31,Not Fall,1752300
17522,132.23,1.5,172.56,Not Fall,1752400
17523,57.68,1.19,36.34,Not Fall,1752500
17524,45.77,1.03,22.0,Not Fall,1752600
17525,63.18,1.49,32.8,Not Fall,1752700
17526,67.75,2.03,19.72,Not Fall,1752800
17527,55.79,2.11,14.11,Not Fall,1752900
17528,46.13,1.98,9.88,Not Fall,1753000
17529,47.26,1.92,10.51,Not Fall,1753100
17530,47.79,1.88,12.24,Not Fall,1753200
17531,52.53,1.91,15.31,Not Fall,1753300
17532,52.1,1.94,15.39,Not Fall,1753400
17533,41.83,1.91,13.01,Not Fall,1753500
17534,41.74,1.91,11.64,Not Fall,1753600
17535,52.33,1.88,12.88,Not Fall,1753700
17536,61.07,1.84,8.92,Not Fall,1753800
17537,128.71,1.72,176.34,Not Fall,1753900
17538,784.16,1.64,1179.96,Not Fall,1754000
17539,910.81,1.47,1218.73,Not Fall,1754100
17540,279.07,1.43,440.57,Not Fall,1754200
17541,89.46,1.83,52.73,Not Fall,1754300
17542,64.05,2.06,18.54,Not Fall,1754400
17543,218.46,1.86,251.23,Not Fall,1754500
17544,871.41,1.61,1084.06,Not Fall,1754600
17545,860.4,1.5,1117.27,Not Fall,1754700
17546,263.64,1.45,348.15,Not Fall,1754800
17547,114.63,1.24,106.6,Not Fall,1754900
17548,54.49,1.22,42.0,Not Fall,1755000
17549,55.21,1.7,28.42,Not Fall,1755100
17550,67.51,2.03,20.58,Not Fall,1755200
17551,66.36,1.51,41.58,Not Fall,1755300
17552,50.38,1.32,26.59,Not Fall,1755400
17553,44.8,1.79,16.25,Not Fall,1755500
17554,50.48,1.95,11.66,Not Fall,1755600
17555,50.37,2.0,13.22,Not Fall,1755700
17556,43.76,1.9,13.64,Not Fall,1755800
17557,45.65,1.95,13.17,Not Fall,1755900
17558,53.75,2.01,13.13,Not Fall,1756000
17559,57.19,1.93,12.28,Not Fall,1756100
17560,53.36,1.86,11.71,Not Fall,1756200
17561,45.22,1.92,12.86,Not Fall,1756300
17562,249.36,1.87,412.4,Not Fall,1756400
17563,843.51,1.71,1178.21,Not Fall,1756500
17564,755.28,1.55,1060.02,Not Fall,1756600
17565,175.67,1.41,255.42,Not Fall,1756700
17566,61.61,1.76,35.07,Not Fall,1756800
17567,52.72,2.04,12.51,Not Fall,1756900
17568,54.84,1.99,21.32,Not Fall,1757000
17569,558.08,1.78,879.3,Not Fall,1757100
17570,918.44,1.52,1194.49,Not Fall,1757200
17571,477.48,1.75,630.2,Not Fall,1757300
17572,125.39,1.56,157.21,Not Fall,1757400
17573,57.36,1.34,39.89,Not Fall,1757500
17574,56.47,1.59,30.34,Not Fall,1757600
17575,63.12,1.66,26.5,Not Fall,1757700
17576,50.18,1.53,24.88,Not Fall,1757800
17577,41.39,1.44,17.64,Not Fall,1757900
17578,54.22,1.57,47.79,Not Fall,1758000
17579,69.19,1.35,59.44,Not Fall,1758100
17580,60.2,1.59,49.45,Not Fall,1758200
17581,50.13,1.94,13.28,Not Fall,1758300
17582,54.08,1.96,23.54,Not Fall,1758400
17583,70.18,2.14,36.87,Not Fall,1758500
17584,105.58,2.24,91.73,Not Fall,1758600
17585,709.14,2.02,962.9,Not Fall,1758700
17586,989.64,1.65,1200.86,Not Fall,1758800
17587,389.81,1.74,637.36,Not Fall,1758900
17588,72.67,1.88,73.52,Not Fall,1759000
17589,276.03,1.77,313.3,Not Fall,1759100
17590,912.58,1.65,1095.91,Not Fall,1759200
17591,786.5,1.68,1082.25,Not Fall,1759300
17592,187.35,1.48,226.23,Not Fall,1759400
17593,89.88,1.31,63.69,Not Fall,1759500
17594,41.88,1.43,18.2,Not Fall,1759600
17595,46.49,1.55,26.63,Not Fall,1759700
17596,45.64,1.53,26.3,Not Fall,1759800
17597,40.66,1.56,18.02,Not Fall,1759900
17598,41.65,1.92,13.35,Not Fall,1760000
17599,50.61,1.98,17.06,Not Fall,1760100
17600,57.75,1.88,13.57,Not Fall,1760200
17601,52.98,1.88,12.08,Not Fall,1760300
17602,48.22,1.94,17.31,Not Fall,1760400
17603,57.32,1.89,23.6,Not Fall,1760500
17604,70.95,1.79,15.35,Not Fall,1760600
17605,60.19,1.89,18.71,Not Fall,1760700
17606,49.42,1.85,12.83,Not Fall,1760800
17607,58.74,1.81,16.52,Not Fall,1760900
17608,130.71,1.84,87.94,Not Fall,1761000
17609,315.3,1.73,157.71,Not Fall,1761100
17610,457.19,1.67,123.19,Not Fall,1761200
17611,393.9,1.68,371.72,Not Fall,1761300
17612,611.56,1.56,538.36,Not Fall,1761400
17613,625.85,1.47,427.34,Not Fall,1761500
17614,200.01,1.68,227.5,Not Fall,1761600
17615,74.14,1.74,62.21,Not Fall,1761700
17616,182.09,1.71,123.15,Not Fall,1761800
17617,514.9,1.69,315.81,Not Fall,1761900
17618,682.33,1.54,446.53,Not Fall,1762000
17619,467.95,1.69,528.39,Not Fall,1762100
17620,339.14,1.85,228.34,Not Fall,1762200
17621,264.0,1.43,197.16,Not Fall,1762300
17622,125.89,1.65,140.98,Not Fall,1762400
17623,64.53,1.86,49.07,Not Fall,1762500
17624,56.32,1.66,26.14,Not Fall,1762600
17625,59.36,1.87,19.64,Not Fall,1762700
17626,43.73,1.97,21.34,Not Fall,1762800
17627,35.13,2.08,16.26,Not Fall,1762900
17628,42.15,2.04,16.55,Not Fall,1763000
17629,47.73,1.88,13.71,Not Fall,1763100
17630,55.52,1.84,13.26,Not Fall,1763200
17631,73.4,1.69,39.9,Not Fall,1763300
17632,248.97,1.53,189.09,Not Fall,1763400
17633,469.38,1.64,170.62,Not Fall,1763500
17634,454.05,1.59,478.45,Not Fall,1763600
17635,573.24,1.43,388.56,Not Fall,1763700
17636,477.08,1.71,418.88,Not Fall,1763800
17637,114.36,1.9,159.47,Not Fall,1763900
17638,66.2,1.78,42.75,Not Fall,1764000
17639,118.66,1.79,36.35,Not Fall,1764100
17640,203.54,1.78,102.0,Not Fall,1764200
17641,583.39,1.63,412.84,Not Fall,1764300
17642,611.91,1.62,522.1,Not Fall,1764400
17643,459.36,1.79,422.84,Not Fall,1764500
17644,398.0,1.55,278.95,Not Fall,1764600
17645,130.99,1.43,150.4,Not Fall,1764700
17646,54.67,1.71,49.19,Not Fall,1764800
17647,51.67,1.61,41.2,Not Fall,1764900
17648,68.87,1.71,36.41,Not Fall,1765000
17649,58.83,2.01,27.81,Not Fall,1765100
17650,47.71,1.94,22.71,Not Fall,1765200
17651,57.19,1.95,25.12,Not Fall,1765300
17652,46.7,1.67,29.35,Not Fall,1765400
17653,41.51,1.74,24.1,Not Fall,1765500
17654,51.93,1.94,17.19,Not Fall,1765600
17655,67.32,1.71,17.15,Not Fall,1765700
17656,75.74,1.87,23.2,Not Fall,1765800
17657,146.57,1.96,95.94,Not Fall,1765900
17658,396.45,1.8,200.68,Not Fall,1766000
17659,669.78,1.74,546.44,Not Fall,1766100
17660,717.79,1.66,773.63,Not Fall,1766200
17661,646.72,1.47,271.62,Not Fall,1766300
17662,363.43,1.55,328.91,Not Fall,1766400
17663,95.05,1.83,102.8,Not Fall,1766500
17664,76.69,1.97,23.66,Not Fall,1766600
17665,57.8,2.05,34.65,Not Fall,1766700
17666,93.38,1.91,76.03,Not Fall,1766800
17667,522.43,1.71,502.88,Not Fall,1766900
17668,860.48,1.58,656.33,Not Fall,1767000
17669,688.27,1.6,738.0,Not Fall,1767100
17670,475.97,1.84,284.54,Not Fall,1767200
17671,258.67,1.34,288.48,Not Fall,1767300
17672,98.23,0.92,82.8,Not Fall,1767400
17673,62.55,1.53,40.07,Not Fall,1767500
17674,58.99,1.9,34.26,Not Fall,1767600
17675,54.48,1.93,28.25,Not Fall,1767700
17676,55.62,2.0,13.92,Not Fall,1767800
17677,62.75,1.94,13.51,Not Fall,1767900
17678,59.2,2.0,14.06,Not Fall,1768000
17679,58.29,2.17,11.55,Not Fall,1768100
17680,162.99,1.96,144.15,Not Fall,1768200
17681,537.5,1.67,337.51,Not Fall,1768300
17682,754.56,1.7,697.77,Not Fall,1768400
17683,624.33,1.64,606.73,Not Fall,1768500
17684,467.16,1.48,196.06,Not Fall,1768600
17685,231.49,1.75,200.7,Not Fall,1768700
17686,62.59,2.03,74.87,Not Fall,1768800
17687,49.35,1.97,17.56,Not Fall,1768900
17688,194.07,1.79,222.62,Not Fall,1769000
17689,657.6,1.66,399.58,Not Fall,1769100
17690,851.17,1.47,810.62,Not Fall,1769200
17691,593.57,1.57,509.52,Not Fall,1769300
17692,306.35,1.25,252.54,Not Fall,1769400
17693,115.84,1.0,119.3,Not Fall,1769500
17694,77.98,1.68,55.23,Not Fall,1769600
17695,66.69,1.98,23.14,Not Fall,1769700
17696,60.25,1.92,15.88,Not Fall,1769800
17697,49.94,1.94,14.48,Not Fall,1769900
17698,47.35,1.94,15.25,Not Fall,1770000
17699,55.24,1.97,15.88,Not Fall,1770100
17700,45.66,1.9,16.39,Not Fall,1770200
17701,42.56,1.78,13.94,Not Fall,1770300
17702,50.68,1.9,13.27,Not Fall,1770400
17703,60.16,1.94,20.57,Not Fall,1770500
17704,193.86,1.87,143.48,Not Fall,1770600
17705,426.52,1.73,176.35,Not Fall,1770700
17706,691.39,1.72,630.87,Not Fall,1770800
17707,800.85,1.68,781.05,Not Fall,1770900
17708,555.98,1.59,311.66,Not Fall,1771000
17709,215.72,1.84,251.3,Not Fall,1771100
17710,64.17,1.95,53.92,Not Fall,1771200
17711,45.9,1.87,16.29,Not Fall,1771300
17712,43.58,1.87,13.93,Not Fall,1771400
17713,219.65,1.78,230.66,Not Fall,1771500
17714,616.96,1.59,331.08,Not Fall,1771600
17715,758.44,1.38,677.06,Not Fall,1771700
17716,593.53,1.59,538.3,Not Fall,1771800
17717,351.42,2.0,235.8,Not Fall,1771900
17718,108.96,1.65,133.97,Not Fall,1772000
17719,39.32,1.51,29.99,Not Fall,1772100
17720,66.81,1.99,40.8,Not Fall,1772200
17721,92.32,2.03,79.71,Not Fall,1772300
17722,188.9,1.87,255.41,Not Fall,1772400
17723,163.52,1.56,250.28,Not Fall,1772500
17724,57.33,1.6,40.81,Not Fall,1772600
17725,66.63,1.61,52.07,Not Fall,1772700
17726,194.14,0.78,168.67,Not Fall,1772800
17727,291.34,0.37,131.92,Not Fall,1772900
17728,175.82,1.3,183.68,Not Fall,1773000
17729,114.81,2.04,97.99,Not Fall,1773100
17730,653.19,1.82,690.67,Not Fall,1773200
17731,1149.92,1.63,1258.6,Not Fall,1773300
17732,686.61,1.53,589.02,Not Fall,1773400
17733,154.35,1.74,242.4,Not Fall,1773500
17734,72.87,1.94,18.37,Not Fall,1773600
17735,72.88,1.91,16.22,Not Fall,1773700
17736,64.87,2.0,48.34,Not Fall,1773800
17737,752.66,1.91,1058.39,Not Fall,1773900
17738,1236.13,1.59,1446.0,Not Fall,1774000
17739,644.26,1.65,578.57,Not Fall,1774100
17740,184.16,1.76,221.65,Not Fall,1774200
17741,76.75,1.64,56.59,Not Fall,1774300
17742,45.68,1.62,31.43,Not Fall,1774400
17743,56.73,1.51,38.33,Not Fall,1774500
17744,75.92,1.66,45.36,Not Fall,1774600
17745,108.16,1.99,48.85,Not Fall,1774700
17746,116.16,1.8,97.95,Not Fall,1774800
17747,71.67,1.64,79.23,Not Fall,1774900
17748,54.59,1.75,16.09,Not Fall,1775000
17749,61.73,1.85,14.08,Not Fall,1775100
17750,52.31,1.9,12.75,Not Fall,1775200
17751,43.62,1.94,9.45,Not Fall,1775300
17752,49.89,1.93,39.31,Not Fall,1775400
17753,610.52,1.75,694.41,Not Fall,1775500
17754,1136.4,1.66,1227.52,Not Fall,1775600
17755,795.7,1.61,697.69,Not Fall,1775700
17756,258.1,1.78,343.17,Not Fall,1775800
17757,41.66,1.93,23.17,Not Fall,1775900
17758,50.6,1.97,16.47,Not Fall,1776000
17759,58.1,2.05,10.59,Not Fall,1776100
17760,53.72,1.92,11.29,Not Fall,1776200
17761,45.22,1.9,6.82,Not Fall,1776300
17762,52.81,2.05,33.43,Not Fall,1776400
17763,742.28,1.91,960.6,Not Fall,1776500
17764,1175.72,1.39,1325.58,Not Fall,1776600
17765,603.67,1.78,559.84,Not Fall,1776700
17766,165.77,1.89,178.91,Not Fall,1776800
17767,69.82,1.72,65.06,Not Fall,1776900
17768,68.48,2.08,40.22,Not Fall,1777000
17769,48.52,2.13,16.38,Not Fall,1777100
17770,65.49,2.08,66.72,Not Fall,1777200
17771,66.18,1.89,69.87,Not Fall,1777300
17772,56.45,1.84,14.71,Not Fall,1777400
17773,59.43,1.87,14.97,Not Fall,1777500
17774,48.48,1.96,13.72,Not Fall,1777600
17775,43.31,1.9,10.64,Not Fall,1777700
17776,54.58,1.8,17.15,Not Fall,1777800
17777,553.49,1.75,677.04,Not Fall,1777900
17778,1018.62,1.63,1111.83,Not Fall,1778000
17779,832.32,1.56,797.07,Not Fall,1778100
17780,376.85,1.74,420.04,Not Fall,1778200
17781,76.27,1.87,76.7,Not Fall,1778300
17782,57.81,1.83,17.56,Not Fall,1778400
17783,48.1,1.88,7.35,Not Fall,1778500
17784,55.74,1.9,40.76,Not Fall,1778600
17785,651.35,1.89,893.95,Not Fall,1778700
17786,1125.74,1.56,1283.07,Not Fall,1778800
17787,726.56,1.5,760.69,Not Fall,1778900
17788,267.04,1.69,343.02,Not Fall,1779000
17789,74.72,1.99,70.49,Not Fall,1779100
17790,56.2,2.08,33.6,Not Fall,1779200
17791,52.34,1.72,20.71,Not Fall,1779300
17792,54.6,1.57,17.67,Not Fall,1779400
17793,51.35,1.63,15.55,Not Fall,1779500
17794,45.71,1.8,10.86,Not Fall,1779600
17795,55.26,1.84,13.15,Not Fall,1779700
17796,60.06,1.84,12.87,Not Fall,1779800
17797,50.77,1.86,13.31,Not Fall,1779900
17798,41.03,1.93,10.31,Not Fall,1780000
17799,42.71,1.91,11.4,Not Fall,1780100
17800,50.85,1.8,12.53,Not Fall,1780200
17801,107.09,1.71,121.11,Not Fall,1780300
17802,658.37,1.66,718.3,Not Fall,1780400
17803,1203.28,1.65,1335.12,Not Fall,1780500
17804,815.19,1.5,772.39,Not Fall,1780600
17805,211.68,1.48,305.55,Not Fall,1780700
17806,43.6,1.73,23.3,Not Fall,1780800
17807,49.38,1.92,14.26,Not Fall,1780900
17808,45.5,1.89,17.27,Not Fall,1781000
17809,37.24,1.88,25.83,Not Fall,1781100
17810,687.21,1.79,1104.18,Not Fall,1781200
17811,1060.42,1.58,1346.04,Not Fall,1781300
17812,519.91,1.81,501.95,Not Fall,1781400
17813,171.28,1.9,192.3,Not Fall,1781500
17814,83.81,2.12,78.37,Not Fall,1781600
17815,64.58,2.17,37.09,Not Fall,1781700
17816,53.0,1.74,34.78,Not Fall,1781800
17817,60.56,1.64,44.12,Not Fall,1781900
17818,59.61,1.79,34.1,Not Fall,1782000
17819,54.94,1.95,13.97,Not Fall,1782100
17820,49.13,1.89,9.9,Not Fall,1782200
17821,43.25,1.71,23.41,Not Fall,1782300
17822,35.67,1.63,25.3,Not Fall,1782400
17823,44.56,1.82,25.27,Not Fall,1782500
17824,154.97,1.78,235.47,Not Fall,1782600
17825,724.47,1.72,740.48,Not Fall,1782700
17826,1168.26,1.63,1254.3,Not Fall,1782800
17827,653.24,1.64,602.53,Not Fall,1782900
17828,99.63,1.94,130.61,Not Fall,1783000
17829,31.34,2.04,20.49,Not Fall,1783100
17830,34.86,2.18,20.33,Not Fall,1783200
17831,47.2,2.09,27.45,Not Fall,1783300
17832,262.51,1.81,354.13,Not Fall,1783400
17833,1067.71,1.57,1211.84,Not Fall,1783500
17834,1366.1,1.49,1531.97,Not Fall,1783600
17835,630.53,1.82,731.57,Not Fall,1783700
17836,115.76,1.76,156.28,Not Fall,1783800
17837,46.07,1.69,47.71,Not Fall,1783900
17838,55.4,1.73,34.43,Not Fall,1784000
17839,60.5,1.76,30.42,Not Fall,1784100
17840,59.6,2.11,21.39,Not Fall,1784200
17841,49.11,1.81,25.93,Not Fall,1784300
17842,52.04,1.73,24.41,Not Fall,1784400
17843,52.19,2.0,15.04,Not Fall,1784500
17844,46.76,1.88,5.09,Not Fall,1784600
17845,46.25,1.92,5.27,Not Fall,1784700
17846,53.83,1.91,16.72,Not Fall,1784800
17847,184.66,1.73,170.15,Not Fall,1784900
17848,638.52,1.56,380.27,Not Fall,1785000
17849,749.72,1.55,735.78,Not Fall,1785100
17850,901.37,1.59,1084.32,Not Fall,1785200
17851,913.17,1.59,1197.64,Not Fall,1785300
17852,355.2,1.73,481.05,Not Fall,1785400
17853,109.62,2.08,128.22,Not Fall,1785500
17854,60.54,2.07,23.25,Not Fall,1785600
17855,53.45,1.91,10.27,Not Fall,1785700
17856,44.44,1.94,11.14,Not Fall,1785800
17857,41.92,1.99,41.97,Not Fall,1785900
17858,42.93,1.94,44.22,Not Fall,1786000
17859,43.34,1.94,25.76,Not Fall,1786100
17860,45.63,2.04,19.24,Not Fall,1786200
17861,46.36,2.09,14.57,Not Fall,1786300
17862,39.27,2.14,18.01,Not Fall,1786400
17863,40.68,2.1,19.37,Not Fall,1786500
17864,41.24,2.09,16.66,Not Fall,1786600
17865,48.33,2.02,49.84,Not Fall,1786700
17866,195.86,1.78,325.52,Not Fall,1786800
17867,324.61,1.76,395.83,Not Fall,1786900
17868,175.69,1.85,279.99,Not Fall,1787000
17869,38.89,1.97,30.26,Not Fall,1787100
17870,43.63,2.01,13.47,Not Fall,1787200
17871,50.56,1.79,16.12,Not Fall,1787300
17872,55.8,1.78,10.64,Not Fall,1787400
17873,160.2,1.78,155.27,Not Fall,1787500
17874,540.59,1.57,512.48,Not Fall,1787600
17875,602.66,1.51,706.72,Not Fall,1787700
17876,329.63,1.58,358.56,Not Fall,1787800
17877,872.98,1.62,1405.25,Not Fall,1787900
17878,994.19,1.61,1460.92,Not Fall,1788000
17879,330.37,1.63,220.57,Not Fall,1788100
17880,96.04,2.01,81.02,Not Fall,1788200
17881,39.18,2.25,11.57,Not Fall,1788300
17882,36.13,2.16,13.42,Not Fall,1788400
17883,35.27,2.11,9.35,Not Fall,1788500
17884,53.19,1.98,19.86,Not Fall,1788600
17885,65.29,1.9,12.43,Not Fall,1788700
17886,49.32,1.96,15.22,Not Fall,1788800
17887,36.96,2.0,5.53,Not Fall,1788900
17888,37.7,2.03,6.04,Not Fall,1789000
17889,44.7,1.98,8.8,Not Fall,1789100
17890,52.53,1.95,14.71,Not Fall,1789200
17891,43.9,2.09,19.11,Not Fall,1789300
17892,37.37,2.1,9.58,Not Fall,1789400
17893,53.86,1.89,15.86,Not Fall,1789500
17894,67.34,1.79,9.89,Not Fall,1789600
17895,54.9,1.88,16.88,Not Fall,1789700
17896,46.15,1.97,13.08,Not Fall,1789800
17897,193.85,1.73,207.6,Not Fall,1789900
17898,946.12,1.48,913.77,Not Fall,1790000
17899,1255.22,1.54,1417.72,Not Fall,1790100
17900,656.15,1.52,525.35,Not Fall,1790200
17901,835.15,1.51,1219.95,Not Fall,1790300
17902,844.64,1.61,1279.26,Not Fall,1790400
17903,243.98,1.89,245.46,Not Fall,1790500
17904,75.3,2.32,59.85,Not Fall,1790600
17905,41.02,2.22,17.07,Not Fall,1790700
17906,40.0,2.02,14.08,Not Fall,1790800
17907,38.79,1.76,29.47,Not Fall,1790900
17908,47.0,1.69,31.62,Not Fall,1791000
17909,52.72,1.9,12.95,Not Fall,1791100
17910,51.95,1.96,14.18,Not Fall,1791200
17911,48.1,2.01,13.97,Not Fall,1791300
17912,40.19,1.98,12.07,Not Fall,1791400
17913,33.85,2.17,16.27,Not Fall,1791500
17914,37.96,2.19,17.32,Not Fall,1791600
17915,44.43,2.02,8.91,Not Fall,1791700
17916,60.73,1.88,26.53,Not Fall,1791800
17917,87.42,1.73,26.28,Not Fall,1791900
17918,86.87,1.83,53.59,Not Fall,1792000
17919,86.45,1.91,68.03,Not Fall,1792100
17920,98.15,1.84,68.84,Not Fall,1792200
17921,111.09,1.72,116.83,Not Fall,1792300
17922,102.91,2.01,107.53,Not Fall,1792400
17923,96.61,2.12,77.43,Not Fall,1792500
17924,108.89,1.82,64.62,Not Fall,1792600
17925,95.31,1.71,62.33,Not Fall,1792700
17926,268.96,1.56,280.35,Not Fall,1792800
17927,865.69,1.49,667.93,Not Fall,1792900
17928,918.7,1.55,1035.98,Not Fall,1793000
17929,992.18,1.63,920.18,Not Fall,1793100
17930,913.96,1.62,1167.91,Not Fall,1793200
17931,277.77,1.65,242.26,Not Fall,1793300
17932,96.97,1.93,123.34,Not Fall,1793400
17933,53.56,2.02,31.65,Not Fall,1793500
17934,50.57,2.04,23.96,Not Fall,1793600
17935,60.8,2.1,64.48,Not Fall,1793700
17936,93.08,1.86,97.14,Not Fall,1793800
17937,77.08,1.81,50.72,Not Fall,1793900
17938,50.81,1.95,20.71,Not Fall,1794000
17939,64.39,1.91,32.87,Not Fall,1794100
17940,83.93,1.76,30.3,Not Fall,1794200
17941,84.07,1.69,23.47,Not Fall,1794300
17942,59.03,1.87,32.71,Not Fall,1794400
17943,43.57,2.05,22.09,Not Fall,1794500
17944,49.5,1.97,11.24,Not Fall,1794600
17945,73.24,1.83,40.75,Not Fall,1794700
17946,224.71,1.66,156.63,Not Fall,1794800
17947,864.86,1.55,623.85,Not Fall,1794900
17948,1095.83,1.52,1061.9,Not Fall,1795000
17949,672.98,1.62,615.87,Not Fall,1795100
17950,985.31,1.66,1130.25,Not Fall,1795200
17951,928.2,1.62,1284.18,Not Fall,1795300
17952,250.85,1.79,307.45,Not Fall,1795400
17953,81.84,2.02,65.45,Not Fall,1795500
17954,81.88,1.96,70.18,Not Fall,1795600
17955,70.42,1.84,23.0,Not Fall,1795700
17956,46.84,1.91,14.85,Not Fall,1795800
17957,38.19,2.01,8.29,Not Fall,1795900
17958,38.29,1.99,6.61,Not Fall,1796000
17959,41.29,1.95,10.95,Not Fall,1796100
17960,47.16,1.97,11.83,Not Fall,1796200
17961,52.53,1.95,8.54,Not Fall,1796300
17962,47.68,1.96,10.6,Not Fall,1796400
17963,37.34,2.06,7.45,Not Fall,1796500
17964,37.12,2.05,8.73,Not Fall,1796600
17965,51.93,1.91,16.29,Not Fall,1796700
17966,70.32,1.78,12.24,Not Fall,1796800
17967,54.88,1.8,28.23,Not Fall,1796900
17968,89.18,1.51,99.21,Not Fall,1797000
17969,286.38,1.31,186.02,Not Fall,1797100
17970,494.13,1.73,253.5,Not Fall,1797200
17971,729.47,1.7,398.07,Not Fall,1797300
17972,991.33,1.12,534.41,Not Fall,1797400
17973,720.98,1.52,702.5,Not Fall,1797500
17974,245.62,2.09,331.79,Not Fall,1797600
17975,94.84,2.03,112.47,Not Fall,1797700
17976,49.36,1.93,44.24,Not Fall,1797800
17977,42.99,1.86,15.87,Not Fall,1797900
17978,62.4,2.01,25.68,Not Fall,1798000
17979,82.07,2.21,23.32,Not Fall,1798100
17980,85.12,2.26,43.78,Not Fall,1798200
17981,238.45,2.43,252.81,Not Fall,1798300
17982,564.91,2.45,444.51,Not Fall,1798400
17983,762.71,2.08,394.72,Not Fall,1798500
17984,845.47,1.63,349.16,Not Fall,1798600
17985,881.78,1.6,412.72,Not Fall,1798700
17986,562.14,1.76,531.86,Not Fall,1798800
17987,164.33,1.76,166.49,Not Fall,1798900
17988,59.03,1.9,9.82,Not Fall,1799000
17989,42.86,1.91,16.64,Not Fall,1799100
17990,29.17,1.69,21.11,Not Fall,1799200
17991,142.36,1.16,166.69,Not Fall,1799300
17992,406.49,1.21,249.66,Not Fall,1799400
17993,550.42,1.91,222.07,Not Fall,1799500
17994,601.99,1.94,284.26,Not Fall,1799600
17995,844.15,1.28,429.15,Not Fall,1799700
17996,757.7,1.26,648.74,Not Fall,1799800
17997,372.82,1.7,495.15,Not Fall,1799900
17998,164.73,1.73,206.21,Not Fall,1800000
17999,61.77,1.83,72.2,Not Fall,1800100
18000,55.26,2.02,35.4,Not Fall,1800200
18001,75.02,2.13,35.03,Not Fall,1800300
18002,85.82,2.3,31.85,Not Fall,1800400
18003,199.76,2.46,212.36,Not Fall,1800500
18004,489.35,2.47,364.54,Not Fall,1800600
18005,784.62,2.14,378.18,Not Fall,1800700
18006,879.38,1.5,405.52,Not Fall,1800800
18007,810.3,1.46,374.51,Not Fall,1800900
18008,504.05,1.85,392.24,Not Fall,1801000
18009,137.4,1.97,166.18,Not Fall,1801100
18010,58.81,1.85,50.04,Not Fall,1801200
18011,68.66,1.65,24.64,Not Fall,1801300
18012,47.87,1.66,23.38,Not Fall,1801400
18013,30.61,1.72,17.7,Not Fall,1801500
18014,31.42,1.49,24.75,Not Fall,1801600
18015,181.0,1.1,183.89,Not Fall,1801700
18016,539.81,1.41,341.58,Not Fall,1801800
18017,753.43,1.86,316.45,Not Fall,1801900
18018,857.1,1.45,409.67,Not Fall,1802000
18019,709.51,1.37,578.52,Not Fall,1802100
18020,331.74,1.94,444.3,Not Fall,1802200
18021,136.23,1.78,153.42,Not Fall,1802300
18022,52.14,1.54,52.14,Not Fall,1802400
18023,43.68,1.73,16.62,Not Fall,1802500
18024,45.37,1.73,11.94,Not Fall,1802600
18025,63.36,2.02,42.62,Not Fall,1802700
18026,150.91,2.13,143.72,Not Fall,1802800
18027,320.75,2.2,283.78,Not Fall,1802900
