,F1_sum_vector_magnitude,F2_orientation_angle,F3_std_magnitude,Situation,window_start_index
15271,510.67,1.45,42.04,Not Fall,1527300
15272,508.76,1.43,13.25,Not Fall,1527400
15273,506.62,1.43,4.04,Not Fall,1527500
15274,506.8,1.43,2.14,Not Fall,1527600
15275,507.35,1.42,2.22,Not Fall,1527700
15276,507.35,1.42,1.77,Not Fall,1527800
15277,504.54,1.42,8.96,Not Fall,1527900
15278,493.37,1.44,42.15,Not Fall,1528000
15279,456.87,1.61,100.66,Not Fall,1528100
15280,489.32,1.88,168.92,Not Fall,1528200
15281,571.25,2.16,280.21,Not Fall,1528300
15282,559.38,2.11,250.17,Not Fall,1528400
15283,523.33,1.91,78.66,Not Fall,1528500
15284,517.5,1.91,38.39,Not Fall,1528600
15285,514.71,1.93,11.22,Not Fall,1528700
15286,514.88,1.94,4.65,Not Fall,1528800
15287,514.52,1.94,4.15,Not Fall,1528900
15288,513.5,1.93,11.7,Not Fall,1529000
15289,524.29,1.92,48.57,Not Fall,1529100
15290,505.24,1.91,66.92,Not Fall,1529200
15291,547.47,1.68,245.01,Not Fall,1529300
15292,635.69,1.4,304.76,Not Fall,1529400
15293,589.48,1.33,265.38,Not Fall,1529500
15294,511.53,1.37,133.25,Not Fall,1529600
15295,510.34,1.4,61.49,Not Fall,1529700
15296,514.09,1.39,34.46,Not Fall,1529800
15297,505.03,1.41,15.85,Not Fall,1529900
15298,509.79,1.4,6.33,Not Fall,1530000
15299,513.59,1.4,16.87,Not Fall,1530100
15300,467.87,1.55,93.84,Not Fall,1530200
15301,473.35,1.8,148.58,Not Fall,1530300
15302,559.72,2.09,222.39,Not Fall,1530400
15303,560.46,2.18,245.87,Not Fall,1530500
15304,530.95,1.96,128.68,Not Fall,1530600
15305,525.11,1.87,76.7,Not Fall,1530700
15306,515.1,1.92,29.44,Not Fall,1530800
15307,514.46,1.92,4.3,Not Fall,1530900
15308,514.68,1.92,5.58,Not Fall,1531000
15309,514.92,1.92,8.1,Not Fall,1531100
15310,514.79,1.92,7.75,Not Fall,1531200
15311,516.67,1.93,14.03,Not Fall,1531300
15312,529.41,1.99,60.8,Not Fall,1531400
15313,516.35,2.14,149.92,Not Fall,1531500
15314,493.98,2.15,170.05,Not Fall,1531600
15315,552.41,2.15,314.31,Not Fall,1531700
15316,560.03,1.95,304.16,Not Fall,1531800
15317,506.94,1.61,89.62,Not Fall,1531900
15318,506.35,1.57,10.12,Not Fall,1532000
15319,508.89,1.58,5.31,Not Fall,1532100
15320,509.05,1.59,4.06,Not Fall,1532200
15321,509.64,1.59,2.65,Not Fall,1532300
15322,509.84,1.59,12.2,Not Fall,1532400
15323,542.22,1.58,75.51,Not Fall,1532500
15324,603.07,1.5,193.74,Not Fall,1532600
15325,618.53,1.57,273.88,Not Fall,1532700
15326,562.11,1.79,126.84,Not Fall,1532800
15327,511.55,1.9,68.17,Not Fall,1532900
15328,508.57,1.93,40.7,Not Fall,1533000
15329,513.76,1.95,12.19,Not Fall,1533100
15330,514.15,1.95,6.14,Not Fall,1533200
15331,514.25,1.96,7.22,Not Fall,1533300
15332,504.57,1.72,258.66,Not Fall,1533400
15333,497.54,0.78,390.4,Not Fall,1533500
15334,501.81,0.08,3.89,Not Fall,1533600
15335,502.63,0.08,2.8,Not Fall,1533700
15336,503.25,0.08,2.62,Not Fall,1533800
15337,503.06,0.08,3.48,Not Fall,1533900
15338,503.4,0.07,21.72,Not Fall,1534000
15339,491.66,0.11,67.17,Not Fall,1534100
15340,510.56,0.24,101.33,Not Fall,1534200
15341,541.74,0.42,81.29,Not Fall,1534300
15342,522.58,0.6,55.62,Not Fall,1534400
15343,500.92,0.69,19.77,Not Fall,1534500
15344,497.05,0.72,7.74,Not Fall,1534600
15345,540.02,0.73,81.69,Not Fall,1534700
15346,544.3,0.6,142.47,Not Fall,1534800
15347,471.19,0.3,112.89,Not Fall,1534900
15348,475.85,0.14,54.05,Not Fall,1535000
15349,506.67,0.14,20.66,Not Fall,1535100
15350,498.46,0.13,7.38,Not Fall,1535200
15351,499.97,0.13,5.54,Not Fall,1535300
15352,500.48,0.14,4.14,Not Fall,1535400
15353,500.28,0.14,5.77,Not Fall,1535500
15354,502.01,0.12,6.0,Not Fall,1535600
15355,503.22,0.13,4.89,Not Fall,1535700
15356,503.06,0.13,9.44,Not Fall,1535800
15357,502.62,0.1,13.4,Not Fall,1535900
15358,502.57,0.08,4.26,Not Fall,1536000
15359,502.57,0.08,2.97,Not Fall,1536100
15360,502.25,0.08,1.97,Not Fall,1536200
15361,502.06,0.08,1.81,Not Fall,1536300
15362,504.63,0.08,13.7,Not Fall,1536400
15363,483.71,0.14,74.88,Not Fall,1536500
15364,504.46,0.25,120.7,Not Fall,1536600
15365,561.21,0.38,102.97,Not Fall,1536700
15366,533.34,0.5,62.9,Not Fall,1536800
15367,493.42,0.54,13.5,Not Fall,1536900
15368,499.66,0.55,10.4,Not Fall,1537000
15369,504.26,0.55,9.23,Not Fall,1537100
15370,505.38,0.58,14.52,Not Fall,1537200
15371,539.71,0.59,75.36,Not Fall,1537300
15372,523.36,0.46,121.02,Not Fall,1537400
15373,456.59,0.24,95.54,Not Fall,1537500
15374,478.88,0.13,64.06,Not Fall,1537600
15375,516.96,0.13,28.5,Not Fall,1537700
15376,506.33,0.15,18.56,Not Fall,1537800
15377,497.67,0.13,12.83,Not Fall,1537900
15378,498.04,0.12,5.67,Not Fall,1538000
15379,501.65,0.13,5.38,Not Fall,1538100
15380,502.91,0.13,4.21,Not Fall,1538200
15381,499.91,0.13,4.56,Not Fall,1538300
15382,500.55,0.13,10.56,Not Fall,1538400
15383,501.14,0.11,9.94,Not Fall,1538500
15384,501.09,0.1,4.68,Not Fall,1538600
15385,502.71,0.08,6.13,Not Fall,1538700
15386,502.62,0.08,10.2,Not Fall,1538800
15387,503.02,0.08,11.89,Not Fall,1538900
15388,493.16,0.09,49.99,Not Fall,1539000
15389,482.25,0.13,74.57,Not Fall,1539100
15390,509.8,0.25,99.99,Not Fall,1539200
15391,547.05,0.36,68.5,Not Fall,1539300
15392,525.46,0.45,49.95,Not Fall,1539400
15393,498.02,0.49,16.29,Not Fall,1539500
15394,501.78,0.49,8.25,Not Fall,1539600
15395,503.71,0.47,7.84,Not Fall,1539700
15396,502.66,0.47,8.41,Not Fall,1539800
15397,505.17,0.49,20.08,Not Fall,1539900
15398,558.97,0.5,78.27,Not Fall,1540000
15399,499.48,0.37,142.89,Not Fall,1540100
15400,451.24,0.21,89.34,Not Fall,1540200
15401,516.39,0.13,32.17,Not Fall,1540300
15402,508.03,0.11,20.85,Not Fall,1540400
15403,493.66,0.12,9.19,Not Fall,1540500
15404,500.0,0.13,12.19,Not Fall,1540600
15405,503.58,0.11,10.99,Not Fall,1540700
15406,501.32,0.1,3.58,Not Fall,1540800
15407,502.38,0.09,2.03,Not Fall,1540900
15408,502.74,0.09,2.85,Not Fall,1541000
15409,505.18,0.1,4.45,Not Fall,1541100
15410,504.76,0.11,4.33,Not Fall,1541200
15411,502.09,0.11,3.45,Not Fall,1541300
15412,505.65,0.11,7.09,Not Fall,1541400
15413,503.97,0.11,8.97,Not Fall,1541500
15414,487.96,0.1,22.27,Not Fall,1541600
15415,474.79,0.15,60.6,Not Fall,1541700
15416,512.28,0.25,84.73,Not Fall,1541800
15417,539.28,0.33,53.11,Not Fall,1541900
15418,503.44,0.39,46.03,Not Fall,1542000
15419,491.66,0.45,21.65,Not Fall,1542100
15420,502.98,0.47,9.02,Not Fall,1542200
15421,503.57,0.47,7.33,Not Fall,1542300
15422,502.73,0.48,5.58,Not Fall,1542400
15423,504.88,0.48,14.19,Not Fall,1542500
15424,567.42,0.5,101.93,Not Fall,1542600
15425,513.56,0.39,154.35,Not Fall,1542700
15426,455.4,0.22,89.89,Not Fall,1542800
15427,510.95,0.16,41.09,Not Fall,1542900
15428,508.54,0.15,15.73,Not Fall,1543000
15429,493.63,0.13,23.44,Not Fall,1543100
15430,453.09,0.1,37.4,Not Fall,1543200
15431,460.8,0.08,42.87,Not Fall,1543300
15432,508.61,0.07,19.49,Not Fall,1543400
15433,517.2,0.07,11.42,Not Fall,1543500
15434,530.95,0.09,22.24,Not Fall,1543600
15435,544.66,0.11,13.07,Not Fall,1543700
15436,523.4,0.12,20.95,Not Fall,1543800
15437,495.75,0.11,27.82,Not Fall,1543900
15438,483.63,0.18,84.0,Not Fall,1544000
15439,522.66,0.32,136.62,Not Fall,1544100
15440,540.99,0.48,92.79,Not Fall,1544200
15441,511.53,0.61,33.47,Not Fall,1544300
15442,504.01,0.66,11.79,Not Fall,1544400
15443,500.8,0.69,11.84,Not Fall,1544500
15444,501.94,0.71,11.55,Not Fall,1544600
15445,505.55,0.69,12.8,Not Fall,1544700
15446,560.24,0.66,112.53,Not Fall,1544800
15447,526.58,0.46,154.78,Not Fall,1544900
15448,466.28,0.22,71.57,Not Fall,1545000
15449,499.05,0.16,44.95,Not Fall,1545100
15450,502.02,0.14,17.24,Not Fall,1545200
15451,497.74,0.13,9.13,Not Fall,1545300
15452,494.92,0.12,30.05,Not Fall,1545400
15453,506.81,0.1,57.03,Not Fall,1545500
15454,518.46,0.09,52.82,Not Fall,1545600
15455,498.38,0.12,61.85,Not Fall,1545700
15456,479.73,0.18,48.83,Not Fall,1545800
15457,490.33,0.28,55.24,Not Fall,1545900
15458,513.12,0.56,133.65,Not Fall,1546000
15459,511.1,0.89,123.67,Not Fall,1546100
15460,503.05,1.0,27.78,Not Fall,1546200
15461,506.83,1.0,17.83,Not Fall,1546300
15462,503.36,1.02,16.38,Not Fall,1546400
15463,504.73,1.03,12.21,Not Fall,1546500
15464,506.26,1.04,12.17,Not Fall,1546600
15465,503.83,1.03,18.89,Not Fall,1546700
15466,497.55,1.0,28.23,Not Fall,1546800
15467,513.56,0.97,105.26,Not Fall,1546900
15468,548.65,0.68,227.7,Not Fall,1547000
15469,536.44,0.22,145.12,Not Fall,1547100
15470,503.95,0.04,25.44,Not Fall,1547200
15471,497.49,0.04,17.02,Not Fall,1547300
15472,498.94,0.04,13.08,Not Fall,1547400
15473,502.89,0.02,13.78,Not Fall,1547500
15474,503.2,0.01,10.38,Not Fall,1547600
15475,502.92,0.02,9.93,Not Fall,1547700
15476,503.47,0.02,13.3,Not Fall,1547800
15477,502.66,0.04,16.53,Not Fall,1547900
15478,499.58,0.08,9.61,Not Fall,1548000
15479,494.48,0.14,41.36,Not Fall,1548100
15480,499.82,0.27,59.99,Not Fall,1548200
15481,511.37,0.53,111.2,Not Fall,1548300
15482,514.27,0.87,114.71,Not Fall,1548400
15483,509.41,1.06,59.74,Not Fall,1548500
15484,505.75,1.1,22.56,Not Fall,1548600
15485,505.17,1.08,15.71,Not Fall,1548700
15486,500.6,1.06,10.91,Not Fall,1548800
15487,500.15,1.04,11.64,Not Fall,1548900
15488,506.13,1.04,8.17,Not Fall,1549000
15489,510.01,1.04,7.66,Not Fall,1549100
15490,518.63,0.98,95.19,Not Fall,1549200
15491,525.39,0.69,150.03,Not Fall,1549300
15492,518.99,0.32,87.15,Not Fall,1549400
15493,503.48,0.12,43.25,Not Fall,1549500
15494,499.29,0.07,29.5,Not Fall,1549600
15495,497.68,0.06,26.54,Not Fall,1549700
15496,497.71,0.05,23.42,Not Fall,1549800
15497,503.2,0.05,11.48,Not Fall,1549900
15498,504.24,0.05,9.31,Not Fall,1550000
15499,506.59,0.04,10.02,Not Fall,1550100
15500,504.12,0.03,15.22,Not Fall,1550200
15501,501.64,0.05,18.36,Not Fall,1550300
15502,502.26,0.08,3.3,Not Fall,1550400
15503,502.41,0.08,2.94,Not Fall,1550500
15504,501.55,0.09,6.02,Not Fall,1550600
15505,494.09,0.12,26.34,Not Fall,1550700
15506,493.49,0.23,45.85,Not Fall,1550800
15507,497.99,0.34,34.09,Not Fall,1550900
15508,510.89,0.48,82.36,Not Fall,1551000
15509,523.17,0.76,120.59,Not Fall,1551100
15510,506.43,1.0,76.39,Not Fall,1551200
15511,498.55,1.07,14.55,Not Fall,1551300
15512,508.24,1.08,12.32,Not Fall,1551400
15513,505.4,1.09,12.86,Not Fall,1551500
15514,501.06,1.08,30.88,Not Fall,1551600
15515,516.66,0.92,121.03,Not Fall,1551700
15516,518.25,0.58,124.11,Not Fall,1551800
15517,502.22,0.32,51.69,Not Fall,1551900
15518,505.36,0.19,50.6,Not Fall,1552000
15519,504.71,0.09,37.11,Not Fall,1552100
15520,498.95,0.07,26.61,Not Fall,1552200
15521,505.32,0.07,22.93,Not Fall,1552300
15522,508.87,0.07,14.4,Not Fall,1552400
15523,502.63,0.06,13.54,Not Fall,1552500
15524,498.68,0.06,10.78,Not Fall,1552600
15525,501.24,0.08,11.0,Not Fall,1552700
15526,500.81,0.1,5.84,Not Fall,1552800
15527,488.94,0.15,34.95,Not Fall,1552900
15528,497.34,0.26,50.51,Not Fall,1553000
15529,502.92,0.35,46.72,Not Fall,1553100
15530,501.84,0.51,77.93,Not Fall,1553200
15531,518.76,0.77,97.93,Not Fall,1553300
15532,511.02,0.93,71.08,Not Fall,1553400
15533,500.31,0.98,26.32,Not Fall,1553500
15534,500.79,1.02,18.1,Not Fall,1553600
15535,501.66,1.03,9.06,Not Fall,1553700
15536,505.33,1.03,6.97,Not Fall,1553800
15537,503.8,1.02,4.89,Not Fall,1553900
15538,501.75,1.02,4.48,Not Fall,1554000
15539,503.27,1.01,7.01,Not Fall,1554100
15540,501.69,0.98,24.38,Not Fall,1554200
15541,501.9,0.91,22.81,Not Fall,1554300
15542,513.66,0.87,67.18,Not Fall,1554400
15543,541.04,0.65,197.57,Not Fall,1554500
15544,532.53,0.29,138.38,Not Fall,1554600
15545,505.85,0.13,65.73,Not Fall,1554700
15546,510.17,0.12,33.2,Not Fall,1554800
15547,515.15,0.1,23.76,Not Fall,1554900
15548,504.88,0.06,26.48,Not Fall,1555000
15549,498.81,0.06,27.82,Not Fall,1555100
15550,502.67,0.06,5.84,Not Fall,1555200
15551,505.26,0.08,9.56,Not Fall,1555300
15552,505.53,0.09,7.92,Not Fall,1555400
15553,499.58,0.1,11.65,Not Fall,1555500
15554,495.87,0.14,28.95,Not Fall,1555600
15555,497.85,0.22,38.28,Not Fall,1555700
15556,503.48,0.31,47.69,Not Fall,1555800
15557,500.81,0.5,88.5,Not Fall,1555900
15558,504.05,0.76,92.64,Not Fall,1556000
15559,503.7,0.93,63.24,Not Fall,1556100
15560,498.96,0.98,12.56,Not Fall,1556200
15561,503.42,1.0,14.04,Not Fall,1556300
15562,524.1,0.88,150.52,Not Fall,1556400
15563,532.31,0.49,160.39,Not Fall,1556500
15564,518.48,0.16,60.15,Not Fall,1556600
15565,516.11,0.08,45.6,Not Fall,1556700
15566,506.39,0.06,35.73,Not Fall,1556800
15567,500.14,0.04,11.43,Not Fall,1556900
15568,501.52,0.04,7.14,Not Fall,1557000
15569,502.12,0.05,6.99,Not Fall,1557100
15570,499.75,0.07,9.59,Not Fall,1557200
15571,493.14,0.08,9.65,Not Fall,1557300
15572,493.06,0.09,13.83,Not Fall,1557400
15573,483.79,0.11,18.06,Not Fall,1557500
15574,474.92,0.12,5.41,Not Fall,1557600
15575,477.61,0.11,5.48,Not Fall,1557700
15576,477.24,0.11,5.91,Not Fall,1557800
15577,475.52,0.12,7.48,Not Fall,1557900
15578,475.3,0.13,5.15,Not Fall,1558000
15579,477.83,0.13,12.23,Not Fall,1558100
15580,488.77,0.11,33.02,Not Fall,1558200
15581,495.4,0.1,52.22,Not Fall,1558300
15582,485.21,0.12,34.45,Not Fall,1558400
15583,508.1,0.11,64.82,Not Fall,1558500
15584,501.82,0.12,79.84,Not Fall,1558600
15585,457.99,0.28,119.33,Not Fall,1558700
15586,395.81,0.58,148.19,Not Fall,1558800
15587,352.42,0.59,156.53,Not Fall,1558900
15588,455.54,0.46,202.87,Not Fall,1559000
15589,549.55,0.68,194.19,Not Fall,1559100
15590,540.18,1.09,180.35,Not Fall,1559200
15591,504.89,1.22,94.25,Not Fall,1559300
15592,478.89,1.18,28.55,Not Fall,1559400
15593,478.4,1.21,9.41,Not Fall,1559500
15594,480.68,1.21,3.44,Not Fall,1559600
15595,481.33,1.21,2.17,Not Fall,1559700
15596,481.66,1.21,2.16,Not Fall,1559800
15597,480.71,1.21,4.37,Not Fall,1559900
15598,473.75,1.18,36.94,Not Fall,1560000
15599,474.56,1.09,72.36,Not Fall,1560100
15600,445.08,1.17,91.23,Not Fall,1560200
15601,412.59,1.32,86.14,Not Fall,1560300
15602,460.36,1.28,119.17,Not Fall,1560400
15603,492.93,0.98,183.92,Not Fall,1560500
15604,409.77,0.7,167.43,Not Fall,1560600
15605,391.31,0.55,146.15,Not Fall,1560700
15606,551.96,0.34,169.35,Not Fall,1560800
15607,603.75,0.17,110.52,Not Fall,1560900
15608,573.97,0.11,61.44,Not Fall,1561000
15609,588.53,0.17,82.45,Not Fall,1561100
15610,544.83,0.15,91.67,Not Fall,1561200
15611,491.42,0.06,45.11,Not Fall,1561300
15612,469.02,0.04,13.68,Not Fall,1561400
15613,466.14,0.04,10.48,Not Fall,1561500
15614,468.85,0.03,7.25,Not Fall,1561600
15615,472.79,0.03,5.72,Not Fall,1561700
15616,475.31,0.03,6.52,Not Fall,1561800
15617,479.48,0.03,7.11,Not Fall,1561900
15618,474.96,0.03,8.89,Not Fall,1562000
15619,471.56,0.03,5.6,Not Fall,1562100
15620,475.21,0.03,5.12,Not Fall,1562200
15621,477.5,0.04,6.94,Not Fall,1562300
15622,475.7,0.04,10.24,Not Fall,1562400
15623,474.08,0.05,9.32,Not Fall,1562500
15624,475.0,0.05,3.87,Not Fall,1562600
15625,474.66,0.05,3.9,Not Fall,1562700
15626,474.7,0.05,2.52,Not Fall,1562800
15627,474.4,0.05,2.73,Not Fall,1562900
15628,475.26,0.05,3.65,Not Fall,1563000
15629,475.23,0.04,3.14,Not Fall,1563100
15630,474.61,0.04,2.56,Not Fall,1563200
15631,474.78,0.04,2.05,Not Fall,1563300
15632,474.67,0.04,2.31,Not Fall,1563400
15633,474.84,0.04,3.01,Not Fall,1563500
15634,476.8,0.05,6.87,Not Fall,1563600
15635,475.45,0.04,13.83,Not Fall,1563700
15636,484.38,0.1,53.42,Not Fall,1563800
15637,481.67,0.19,81.11,Not Fall,1563900
15638,468.04,0.35,116.11,Not Fall,1564000
15639,426.56,0.54,112.55,Not Fall,1564100
15640,386.78,0.54,95.64,Not Fall,1564200
15641,486.1,0.47,197.35,Not Fall,1564300
15642,556.44,0.67,186.01,Not Fall,1564400
15643,532.58,1.07,136.9,Not Fall,1564500
15644,504.09,1.24,88.34,Not Fall,1564600
15645,477.29,1.24,47.44,Not Fall,1564700
15646,480.99,1.26,23.06,Not Fall,1564800
15647,481.26,1.26,4.48,Not Fall,1564900
15648,481.84,1.26,3.96,Not Fall,1565000
15649,482.35,1.26,2.72,Not Fall,1565100
15650,482.57,1.26,2.08,Not Fall,1565200
15651,482.5,1.26,1.81,Not Fall,1565300
15652,482.48,1.26,1.81,Not Fall,1565400
15653,482.49,1.26,1.99,Not Fall,1565500
15654,482.51,1.26,2.23,Not Fall,1565600
15655,482.71,1.26,1.89,Not Fall,1565700
15656,481.52,1.26,7.11,Not Fall,1565800
15657,481.9,1.26,10.16,Not Fall,1565900
15658,471.94,1.24,39.72,Not Fall,1566000
15659,422.92,1.2,91.29,Not Fall,1566100
15660,408.34,1.25,92.26,Not Fall,1566200
15661,467.17,1.22,100.23,Not Fall,1566300
15662,482.3,1.06,124.91,Not Fall,1566400
15663,459.42,0.75,160.14,Not Fall,1566500
15664,417.6,0.54,161.51,Not Fall,1566600
15665,448.49,0.52,245.76,Not Fall,1566700
15666,588.24,0.31,229.55,Not Fall,1566800
15667,664.62,0.17,71.85,Not Fall,1566900
15668,613.31,0.2,86.06,Not Fall,1567000
15669,510.87,0.17,70.33,Not Fall,1567100
15670,472.63,0.09,42.32,Not Fall,1567200
15671,473.31,0.03,21.95,Not Fall,1567300
15672,471.84,0.04,16.31,Not Fall,1567400
15673,475.18,0.04,16.63,Not Fall,1567500
15674,476.86,0.05,8.63,Not Fall,1567600
15675,476.87,0.05,5.71,Not Fall,1567700
15676,474.85,0.04,4.26,Not Fall,1567800
15677,474.39,0.04,4.63,Not Fall,1567900
15678,474.47,0.03,4.87,Not Fall,1568000
15679,473.69,0.03,8.38,Not Fall,1568100
15680,467.46,0.03,13.88,Not Fall,1568200
15681,469.95,0.03,13.54,Not Fall,1568300
15682,476.87,0.02,6.63,Not Fall,1568400
15683,476.07,0.03,7.11,Not Fall,1568500
15684,475.79,0.03,6.2,Not Fall,1568600
15685,474.57,0.03,4.42,Not Fall,1568700
15686,473.74,0.03,4.15,Not Fall,1568800
15687,473.83,0.03,5.04,Not Fall,1568900
15688,477.58,0.04,16.19,Not Fall,1569000
15689,473.71,0.07,43.25,Not Fall,1569100
15690,482.02,0.12,52.51,Not Fall,1569200
15691,494.84,0.22,88.65,Not Fall,1569300
15692,471.5,0.49,138.2,Not Fall,1569400
15693,386.3,0.63,171.29,Not Fall,1569500
15694,450.93,0.45,221.35,Not Fall,1569600
15695,535.85,0.54,210.6,Not Fall,1569700
15696,524.1,0.94,183.95,Not Fall,1569800
15697,539.57,1.15,144.71,Not Fall,1569900
15698,499.39,1.18,81.75,Not Fall,1570000
15699,479.16,1.22,49.31,Not Fall,1570100
15700,481.62,1.25,9.69,Not Fall,1570200
15701,481.92,1.24,3.42,Not Fall,1570300
15702,482.32,1.25,3.08,Not Fall,1570400
15703,482.6,1.25,1.83,Not Fall,1570500
15704,482.78,1.25,1.66,Not Fall,1570600
15705,482.7,1.25,2.0,Not Fall,1570700
15706,483.34,1.23,21.89,Not Fall,1570800
15707,482.17,1.22,30.15,Not Fall,1570900
15708,479.03,1.21,26.79,Not Fall,1571000
15709,479.1,1.2,26.51,Not Fall,1571100
15710,481.69,1.2,27.78,Not Fall,1571200
15711,467.87,1.12,60.27,Not Fall,1571300
15712,418.18,1.14,136.56,Not Fall,1571400
15713,433.41,1.26,175.98,Not Fall,1571500
15714,502.33,1.11,186.22,Not Fall,1571600
15715,543.66,0.71,198.52,Not Fall,1571700
15716,528.98,0.51,103.6,Not Fall,1571800
15717,481.09,0.37,144.36,Not Fall,1571900
15718,520.94,0.23,138.82,Not Fall,1572000
15719,548.68,0.24,98.03,Not Fall,1572100
15720,505.2,0.17,91.56,Not Fall,1572200
15721,473.83,0.08,44.17,Not Fall,1572300
15722,469.74,0.05,10.0,Not Fall,1572400
15723,474.91,0.05,4.76,Not Fall,1572500
15724,473.28,0.05,2.3,Not Fall,1572600
15725,473.31,0.05,2.94,Not Fall,1572700
15726,473.16,0.05,3.17,Not Fall,1572800
15727,473.58,0.04,3.76,Not Fall,1572900
15728,473.78,0.04,4.39,Not Fall,1573000
15729,473.69,0.05,4.39,Not Fall,1573100
15730,473.14,0.05,3.05,Not Fall,1573200
15731,472.83,0.06,3.77,Not Fall,1573300
15732,478.12,0.07,9.86,Not Fall,1573400
15733,479.41,0.09,37.1,Not Fall,1573500
15734,483.19,0.14,47.48,Not Fall,1573600
15735,492.86,0.33,103.76,Not Fall,1573700
15736,452.11,0.6,141.87,Not Fall,1573800
15737,407.77,0.67,138.05,Not Fall,1573900
15738,493.96,0.47,224.56,Not Fall,1574000
15739,532.31,0.55,209.58,Not Fall,1574100
15740,521.0,0.99,178.29,Not Fall,1574200
15741,528.77,1.16,149.15,Not Fall,1574300
15742,486.59,1.13,68.07,Not Fall,1574400
15743,479.16,1.19,43.62,Not Fall,1574500
15744,482.72,1.22,22.68,Not Fall,1574600
15745,481.53,1.21,5.09,Not Fall,1574700
15746,481.69,1.21,6.19,Not Fall,1574800
15747,480.88,1.21,7.25,Not Fall,1574900
15748,480.8,1.21,5.86,Not Fall,1575000
15749,481.74,1.21,4.53,Not Fall,1575100
15750,463.87,1.22,51.74,Not Fall,1575200
15751,404.95,1.3,107.65,Not Fall,1575300
15752,447.97,1.21,173.6,Not Fall,1575400
15753,444.68,0.8,187.25,Not Fall,1575500
15754,347.37,0.6,155.83,Not Fall,1575600
15755,572.97,0.45,305.65,Not Fall,1575700
15756,719.48,0.27,211.74,Not Fall,1575800
15757,577.31,0.31,142.37,Not Fall,1575900
15758,498.21,0.22,90.62,Not Fall,1576000
15759,490.44,0.17,89.68,Not Fall,1576100
15760,496.95,0.23,93.56,Not Fall,1576200
15761,466.01,0.21,35.07,Not Fall,1576300
15762,454.38,0.16,20.25,Not Fall,1576400
15763,454.71,0.13,14.17,Not Fall,1576500
15764,453.6,0.13,9.95,Not Fall,1576600
15765,463.73,0.14,9.68,Not Fall,1576700
15766,472.73,0.14,14.32,Not Fall,1576800
15767,473.43,0.14,13.23,Not Fall,1576900
15768,472.17,0.14,9.56,Not Fall,1577000
15769,471.7,0.14,10.94,Not Fall,1577100
15770,470.54,0.13,8.92,Not Fall,1577200
15771,473.14,0.13,4.25,Not Fall,1577300
15772,478.3,0.12,17.9,Not Fall,1577400
15773,478.15,0.08,22.47,Not Fall,1577500
15774,473.54,0.05,1.8,Not Fall,1577600
15775,473.36,0.05,1.97,Not Fall,1577700
15776,472.88,0.05,1.75,Not Fall,1577800
15777,473.01,0.05,1.99,Not Fall,1577900
15778,472.55,0.05,2.4,Not Fall,1578000
15779,473.41,0.05,3.22,Not Fall,1578100
15780,473.73,0.05,2.8,Not Fall,1578200
15781,473.28,0.05,1.81,Not Fall,1578300
15782,476.51,0.06,8.76,Not Fall,1578400
15783,495.99,0.09,42.62,Not Fall,1578500
15784,496.84,0.16,52.31,Not Fall,1578600
15785,486.82,0.24,67.48,Not Fall,1578700
15786,471.96,0.4,97.04,Not Fall,1578800
15787,401.06,0.61,110.74,Not Fall,1578900
15788,380.52,0.58,131.5,Not Fall,1579000
15789,489.23,0.46,197.55,Not Fall,1579100
15790,537.66,0.68,196.94,Not Fall,1579200
15791,528.22,1.05,142.82,Not Fall,1579300
15792,526.89,1.13,102.01,Not Fall,1579400
15793,485.23,1.07,74.44,Not Fall,1579500
15794,472.17,1.13,42.96,Not Fall,1579600
15795,478.51,1.16,5.37,Not Fall,1579700
15796,479.1,1.16,3.23,Not Fall,1579800
15797,479.36,1.16,2.45,Not Fall,1579900
15798,479.47,1.16,1.98,Not Fall,1580000
15799,479.47,1.17,1.92,Not Fall,1580100
15800,479.23,1.17,1.91,Not Fall,1580200
15801,479.1,1.16,2.53,Not Fall,1580300
15802,479.2,1.16,2.51,Not Fall,1580400
15803,479.49,1.16,1.95,Not Fall,1580500
15804,476.55,1.11,48.87,Not Fall,1580600
15805,435.74,0.99,83.16,Not Fall,1580700
15806,400.61,1.12,104.79,Not Fall,1580800
15807,439.21,1.28,130.7,Not Fall,1580900
15808,497.04,1.14,147.56,Not Fall,1581000
15809,484.47,0.77,188.23,Not Fall,1581100
15810,400.08,0.53,137.89,Not Fall,1581200
15811,457.8,0.5,176.33,Not Fall,1581300
15812,643.55,0.3,197.18,Not Fall,1581400
15813,644.63,0.17,142.06,Not Fall,1581500
15814,523.62,0.16,68.26,Not Fall,1581600
15815,471.89,0.11,20.74,Not Fall,1581700
15816,465.98,0.09,6.17,Not Fall,1581800
15817,467.79,0.08,4.46,Not Fall,1581900
15818,470.87,0.09,4.83,Not Fall,1582000
15819,473.66,0.09,2.24,Not Fall,1582100
15820,472.22,0.09,3.29,Not Fall,1582200
15821,470.91,0.09,2.89,Not Fall,1582300
15822,475.52,0.08,19.68,Not Fall,1582400
15823,490.02,0.07,28.0,Not Fall,1582500
15824,473.03,0.14,69.36,Not Fall,1582600
15825,498.27,0.23,125.08,Not Fall,1582700
15826,581.04,0.18,132.05,Not Fall,1582800
15827,494.95,0.19,173.46,Not Fall,1582900
15828,472.55,0.24,178.6,Not Fall,1583000
